element,level,t,r,theta,phi,pred
0,0,0.0,0.0,0,0,[]
1,1,0.027829753402641044,0.02001683709841132,0.5752644941134418,1.9048660442076895,[]
10,2,0.055051074556645374,0.02546350668747903,-0.12431428607466463,1.8234198302690983,[]
32,3,0.07645732145981743,0.02461132468545901,-0.6546880522573991,2.2597751474750893,[]
154,4,0.10728570340224797,0.04439790945425509,-1.0478976609334532,1.9746682330874528,[]
350,5,0.13197919165931238,0.0622973330848849,-1.0261734445144437,1.8668072116230083,[]
679,6,0.15410404542108247,0.06527034233267856,-0.7456765464940709,1.7441821007989406,[]
723,6,0.156877154918318,0.07655509012166377,-1.030086102457371,1.8339385790720064,[]
1568,7,0.19086680478149198,0.08384792150322949,-0.9593255593611197,1.594765280507956,[]
2371,8,0.2128135469610556,0.09390366475765263,-0.9251489193280892,1.407475960923327,[]
3070,9,0.22681282738672415,0.09296560009767053,-0.9239084801707244,1.5523109273771796,[]
3910,10,0.2411053536647494,0.10019544720978014,-0.8602860012381338,1.4742549667744282,[]
5508,11,0.26240428596187637,0.10175433726826767,-0.939412867681738,1.57731807884137,[]
8185,12,0.28915663152362014,0.11608233374064915,-0.7706340275742346,1.4699319591899227,[]
11233,13,0.31271564675786834,0.11744597632097509,-0.9009003485868349,1.5815252868450524,[]
17456,14,0.3486014737436487,0.08310551223531276,-0.8726571420762873,1.5458913160536911,[]
18021,14,0.35150951162564714,0.09333960573435345,-1.0412149747928257,1.6800139113499455,[]
20809,15,0.3641448855035848,0.08605984041205257,-0.9460960393403,1.6247006354303895,[]
26150,16,0.3855454699829979,0.07732120994576563,-0.8483453798670597,1.5414282934416683,[]
31185,17,0.40293798084470656,0.07761898010296328,-0.9408845355606096,1.6829439235911647,[]
34010,18,0.411824310286791,0.07007520653072054,-0.943944452714864,1.7114487857573686,[]
35559,19,0.4163286036730165,0.07130116584942903,-0.9296684025842009,1.7234602399281373,[]
49306,20,0.4515510802066499,0.06648962479923431,-1.3203072490391272,1.4516724393992355,[]
50875,20,0.45496829906678427,0.08643005401998809,-0.5123889603246004,1.8477210365458296,[]
52734,20,0.45913396057080114,0.0786696251608443,-0.7198134649486108,1.8019814306055764,[]
52898,20,0.45949856421957425,0.10948977639747669,-0.797873634281685,1.855598622098257,[]
53370,20,0.4605855137175774,0.06488250298907602,-0.6999264920080278,1.8746494536863596,[]
55453,20,0.4649533698813134,0.07410755382165926,-0.7897565774772575,1.7036642795355625,[]
57993,20,0.4702572936945971,0.08999458833571318,-0.9018261390329316,1.3577612733858413,[]
62784,20,0.47949352207137963,0.07580338691277191,-0.8797052348848322,1.4899494812060061,[]
58524,21,0.471302228429072,0.07080176927855858,-1.527158775568581,1.2674477188232252,[]
62801,21,0.4795361015887233,0.09849791530123637,-0.7236100575908309,1.7936295086671405,[]
67569,21,0.4885470027592552,0.0464744992457135,-0.8414935173743904,1.8503777498973677,[]
68753,21,0.4906458895010817,0.07466121309617714,-1.1416025971631512,1.1623138898997374,[]
70487,21,0.4936731879052606,0.07062142304544518,-1.004565587528703,1.4206475033732313,[]
67927,22,0.489213523714478,0.06445762127749233,-1.67169287125893,1.255937147696867,[]
69627,22,0.4921563036509823,0.07790187213792572,-1.3573599908814034,1.1316475391829963,[]
71280,22,0.4950982403342674,0.10103973072582562,-0.6032409013947223,1.7584252833938723,[]
73648,22,0.49924053689810766,0.07072075366419565,-1.3752039638747646,1.3996177583686633,[]
76214,22,0.5036152455729953,0.04470363789862312,-0.7732637469366512,1.7837947119969937,[]
80554,22,0.5115833338942983,0.07420974940627725,-0.9045094319919132,1.3317609930234293,[]
78624,23,0.5080214439835441,0.06409339172054564,-1.687091469145318,1.2369441842287068,[]
82285,23,0.5148229099236055,0.05809171462327136,-1.7170359478724297,1.1419065908598507,[]
82899,23,0.51596364453952,0.08450360124388093,-1.312904170480346,1.2755784436826507,[]
82947,23,0.5160340055477824,0.07710698458281746,-1.2429102656367317,1.4327319134735026,[]
87261,23,0.524156699995231,0.09825151265539596,-0.4982038789741741,1.5631398873752407,[]
92898,23,0.5354823262529173,0.05332929726004207,-1.0362447269928372,1.4437911900423865,[]
93074,24,0.5358927137110159,0.05448005912379593,-1.5009859504317122,0.944284707596865,[]
